ProjID,ProjectStatus,ProjectTitle,ProjectRDC,ProjectYearStarted,ProjectYearEnded,ProjectPI,OutputTitle,OutputBiblio,OutputType,OutputStatus,OutputVenue,OutputYear,OutputMonth,OutputVolume,OutputNumber,OutputPages
2763,active,Distributional Consequences of Electrifying the Trucking Industry,cornell,2022,,cuicui chen,facilitating battery swapping services for freight trucks with spatial temporal demand prediction,,PR,PB,2023 IEEE International Conference on Energy Internet (ICEI),2023,10,,,340-345
2768,active,"Tariff Actions, Supply Chains, and Company Outcomes",florida,2023,,tao li,forecasting automotive supply chain shortfalls with heterogeneous time series,,JO,PB,Industrial Management &amp; Data Systems,2015,4,115,3,419-435
2776,active,Long-Term Effect of Prenatal Exposure to Radiation,cornell,2023,,qingli fan,same environment stratified impacts air pollution extreme temperatures and birth weight in south china,,JO,PB,Social Science Research,2022,7,105,,102691
2793,active,,berkeley,,,conrad c miller,where is dmitry going framing migratory decisions in the criminal underground,,PR,PB,2020 IEEE 91st Vehicular Technology Conference (VTC2020-Spring),2020,5,,,1-5
2801,active,,fed board,,,timothy dore,two burning questions on covid 19 did shutting down the economy help can we partially reopen the economy without risking the second wave,,BO,PB,,2020,4,,,
2801,active,,fed board,,,timothy dore,when wireless communication faces covid 19 combating the pandemic and saving the economy,,JO,PB,Frontiers in Communications and Networks,2020,11,1,,
2824,active,Methods and Applications for Massive One-mode and Bipartite Social Networks,maryland,2023,,lingxin x hao,on spectral algorithms for community detection in stochastic blockmodel graphs with vertex covariates,,JO,PB,IEEE Transactions on Network Science and Engineering,2022,9,9,5,3373-3384
2837,active,Aggregate Mark-Up and Unobserved Heterogeneity,atlanta,2023,,peng shao,delay analysis of hybrid wifi lifi system,,PR,PB,"2017 IEEE 28th Annual International Symposium on Personal, Indoor, and Mobile Radio Communications (PIMRC)",2017,10,,,1-6
2842,active,"Task-Specific Experience, Family Formation, and the Gender Wage Gap",cornell,2023,,isaac cohen,gender differences in wage expectations,,JO,PB,PLOS ONE,2021,6,16,6,e0250892
2849,active,"New estimates for the long-run trend in intragenerational, intergenerational and multigenerational mobility since 1850",texas,2023,,zachary ward,patterns of sociotechnical design preferences of chatbots for intergenerational collaborative innovation a q methodology study,,JO,PB,Human Behavior and Emerging Technologies,2022,7,2022,,1-15
2849,active,"New estimates for the long-run trend in intragenerational, intergenerational and multigenerational mobility since 1850",texas,2023,,zachary ward,exploring the opportunities of ar for enriching storytelling with family photos between grandparents and grandchildren,,JO,PB,"Proceedings of the ACM on Interactive, Mobile, Wearable and Ubiquitous Technologies",2023,9,7,3,1-26
2854,active,The Long-Run and Intergenerational Effects of Poverty on Labor Market Participation and Involvement in the Criminal Justice System,michigan,2023,,andrew joung,the long term impact of un conditional cash transfers on labour market outcomes in ecuador,,PO,PB,,2024,,,,
2854,active,The Long-Run and Intergenerational Effects of Poverty on Labor Market Participation and Involvement in the Criminal Justice System,michigan,2023,,andrew joung,an agent based model for poverty and discrimination policy making,,BO,PB,Lecture Notes in Computer Science,2023,,,,391-414
2862,active,Labor Union Membership and the Baby Boom,chicago,2023,,henry downes,smiling women pitching down auditing representational and presentational gender biases in image generative ai,,JO,PB,Journal of Computer-Mediated Communication,2023,11,29,1,
2863,active,Local Market Concentration and its Determinants,boston,2023,,maxwell miller,from signaling to interviews in random matching markets,,JO,PB,SSRN Electronic Journal,2022,,,,
2878,active,Supply Chains and Inflation Dynamics,atlanta,2024,,bin wei,supply chain digital twin framework design an approach of supply chain operations reference model and system of systems,,JO,PB,Jurnal Manajemen Transportasi &amp; Logistik (JMTRANSLOG),2024,4,1,1,73
2882,active,Formal Eviction and Criminal Justice System Contact,seattle,2023,,william j von geldern,flipping the script on criminal justice risk assessment an actuarial model for assessing the risk the federal sentencing system poses to defendants,,PR,PB,"2022 ACM Conference on Fairness, Accountability, and Transparency",2022,6,,,366-378
2890,active,Technology Cycles and the Allocation of Talent,boston,2023,,jessica bai,a comprehensive survey of artificial intelligence techniques for talent analytics,,JO,PB,Turkish Journal of Computer and Mathematics Education (TURCOMAT),2020,12,11,3,1990-2000
2892,active,Population-level Determinants of SNAP Participation Patterns among Residents of North and South Carolina,irvine,2024,,chinedum o ojinnaka,measuring times to determine positions,,JO,PB,PLoS ONE,2011,5,6,5,e19796
2892,active,Population-level Determinants of SNAP Participation Patterns among Residents of North and South Carolina,irvine,2024,,chinedum o ojinnaka,unusually high metallicity host of the dark lgrb 051022,,PR,PB,AIP Conference Proceedings,2009,,,,269-272
2896,active,Military Service and Immigrants' Assimilation: Evidence from the Vietnam Draft Lotteries,philadelphia,2023,,melissa desfor,bayesian safe policy learning with chance constrained optimization application to military security assessment during the vietnam war,,JO,PB,IEEE Transactions on Neural Networks and Learning Systems,2025,1,36,1,830-841
2897,active,"Understanding the impact of urbanity and rurality on food security, SNAP participation, and receipt of emergency food before and during the COVID-19 pandemic",minnesota,2023,,patrick brady,quantifying global food trade a net caloric content approach to food trade network analysis,,JO,PB,Canadian Food Studies / La Revue canadienne des études sur l'alimentation,2015,9,2,2,75-76
2907,active,The Relationship between Military Service and STEM Outcomes: Integrating Data from Three Federal Statistical Agencies,nebraska,2023,,regina werum,who followed the blueprint analyzing the responses of u s federal agencies to the blueprint for an ai bill of rights,,JO,PB,JuristenZeitung,2023,,78,11,509
2909,active,Health Insurance Payer Mix Map of Wyoming,colorado,2024,,franz fuchs,using massive health insurance claims data to predict very high cost claimants a machine learning approach,,PR,PB,2023 1st International Conference on Cognitive Computing and Engineering Education (ICCCEE),2023,4,,,1-5
2913,active,Estimates of US Food Insecurity Dynamics: Measuring Food Insecurity Across the US with a New Synthetic Panel Approach,cornell,2024,,christopher b barrett,where to build food banks and pantries a two level machine learning approach,,JO,PB,The Journal of Purdue Undergraduate Research,2024,12,14,1,
2932,active,Human Capital and Startup Performance,triangle,2023,,yerodin bermiss,using deep learning to find the next unicorn a practical synthesis,,BO,PB,Redefining Innovation,2018,5,,,101-109
2939,active,,baruch,,,hongwei xu,bridging the generational gap exploring how virtual reality supports remote communication between grandparents and grandchildren,,PR,PB,Proceedings of the 2023 CHI Conference on Human Factors in Computing Systems,2023,4,,,1-15
2951,active,"Work, Race, Place, and Health: How Work Contexts Shape Racial/Ethnic Disparities in Mortality",baruch,2023,,jessica h hardie,introductory physics students recognition of strong peers gender and racial ethnic bias differ by course level and context,,JO,PB,Physical Review Physics Education Research,2022,12,18,2,
2956,active,"Residential Property Valuation, Tax Exemptions, and Migration",kentucky,2024,,william hoyt,achieving an efficient and fair equilibrium through taxation,,PR,PB,2017 23rd Asia-Pacific Conference on Communications (APCC),2017,12,,,1-6
2956,active,"Residential Property Valuation, Tax Exemptions, and Migration",kentucky,2024,,william hoyt,measuring the impact of taxes and public services on property values a double machine learning approach,,PO,PB,,2024,,,,
2970,active,County level estimates of childhood obesity using the 2020 and 2021 National Survey of Children's Health,atlanta,2023,,latetia v moore freeman,association between neighborhood factors and adult obesity in shelby county tennessee geospatial machine learning approach,,JO,PB,JMIR Public Health and Surveillance,2022,8,8,8,e37039
2998,active,,triangle,,,earnest curtis,going green a holistic approach to transform business,,JO,PB,International Journal of Managing Information Technology,2010,8,2,3,22-31
3020,active,"The Effects of Debt Overhang on Individual Labor Outcomes, Business Creation, and Growth",philadelphia,2024,,vyacheslav mikhed,aligning technical debt prioritization with business objectives a multiple case study,,PR,PB,2018 IEEE International Conference on Software Maintenance and Evolution (ICSME),2018,9,,,655-664
3031,active,Linking the National Survey of College Graduates to Census Bureau Employer Data,triangle,2024,,darryl cooney,exploring the effects of population and employment characteristics on truck flows an analysis of nextgen nhts origin destination data,,PR,PB,International Conference on Transportation and Development 2023,2023,6,,,503-513
3031,active,Linking the National Survey of College Graduates to Census Bureau Employer Data,triangle,2024,,darryl cooney,building consistent regression trees from complex sample data,,JO,PB,Journal of the American Statistical Association,2011,12,106,496,1626-1636
3042,active,The Spatial Distribution of Firms: Causes and Consequences,stanford,2024,,bharat k chandar,strain relaxation via phase transformation in srsno3,,CO,UP,,None,None,,,
3044,active,"Human Resources, Natural Resources, and the Location of Individuals and Economic Activity in Metropolitan and Non-Metropolitan Areas",penn state,2023,,luyi han,coupling coordinated development among digital economy regional innovation and talent employment a case study of hangzhou metropolitan circle china,,JO,PB,Regional Sustainability,2024,3,5,1,100115
3059,active,The Effects of WIC Physical Presence Requirements on Program Participation Outcomes,cornell,2024,,colleen heflin,solving word sense disambiguation and word sense induction with dictionary examples,,BO,PB,The Kluwer International Series in Engineering and Computer Science,1993,,,,263-272
3069,active,Productivity and Distortions,berkeley,2024,,james traina,experimental realization of counterfactual quantum cryptography,,JO,PB,Laser Physics Letters,2012,1,9,3,247-252
,,,,,,,aggregate advertising expenditure in the u s economy what s up is it real,,JO,PB,SSRN Electronic Journal,2020,,,,
685,Completed,The Effect of Health Care Costs on the Growth and Survival of Small Business,washington,2008,2010,adela luque,coverage and agreement of administrative records and 2010 american community survey demographic data,,PO,PB,,2017,1,,,
685,Completed,The Effect of Health Care Costs on the Growth and Survival of Small Business,washington,2008,2010,adela luque,2010 american community survey match study,,PO,PB,,2017,2,,,
1111,Completed,Generating A Geographic Wage Comparison Index,triangle,2012,2016,alan f karr,simultaneous edit imputation for continuous microdata,,JO,PB,SSRN Electronic Journal,2015,,,,
1111,Completed,Generating A Geographic Wage Comparison Index,triangle,2012,2016,alan f karr,universal mechanism to link multiple datasets with synthetic populations for clinical and epidemiological research,,PO,PB,,2021,5,,,
607,Completed,Scale and Scope Economies and the Organization of the U.S. Advertising and Marketing Services Industry,boston,2007,2012,alvin j silk,aggregate advertising expenditure in the u s economy what apos s up is it real,,JO,PB,SSRN Electronic Journal,202,,,,
