ProjID,ProjectStatus,ProjectTitle,ProjectRDC,ProjectYearStarted,ProjectYearEnded,ProjectPI,OutputTitle,OutputBiblio,OutputType,OutputStatus,OutputVenue,OutputYear,OutputMonth,OutputVolume,OutputNumber,OutputPages
861,Completed,Exploring How Neighborhood Quality Influences Household Residential Choices,Baruch,2011,2016,Keren M Horn,Do Homeowners Mark to Market? A Comparison of Self-reported and Estimated Market Home Values During the Housing Boom and Bust,“Do Homeowners Mark to Market? A Comparison of Self-reported and Estimated Market Home Values During the Housing Boom and Bust” Real Estate Economics 44(2016): 627-657.,JA,PB,Real Estate Economics,2016,,44,,627-657
863,Completed,"Exploration of the Use of Freight Demand Models to Identify Outliers, Data Coding Errors, and Improve Sample Design of the Commodity Flow Survey",Baruch,2012,2019,Jose Holguin-Veras,Impacts of Policy-Induced Freight Modal Shifts,"Holguín-Veras, J., C. Wang, L.Kalahasthi, S. Campbell, M. Lawrence, J. Skolnik, I. Silvergleit, C.  A.  Gonzalez-Calderon,  J.  Wojtowicz,  D.  Ramirez-Rios,  M.  Arrieta-Prieto,  O.  Calderon-Quevedo and S. Perez-Guzman. National Academies of Sciences, Engineering, and Medicine 2019. Impacts of Policy-Induced Freight Modal Shifts. Washington, DC: The National Academies Press. https://doi.org/10.17226/25660",RE,PB,National Academies Press,2019,,,25660,
863,Completed,"Exploration of the Use of Freight Demand Models to Identify Outliers, Data Coding Errors, and Improve Sample Design of the Commodity Flow Survey",Baruch,2012,2019,Jose Holguin-Veras,Identifying Freight Intermediaries: Implications for Freight Trip Generation Modeling,"Jaller, M., I. Sanchez-Diaz and J. Holguín-Veras (2015). ""Identifying Freight Intermediaries: Implications for Freight Trip Generation Modeling."" Transportation Research Board 2478: 48-56. ",JA,PB,Transportation Research Board,2015,,,2478,48-56
863,Completed,"Exploration of the Use of Freight Demand Models to Identify Outliers, Data Coding Errors, and Improve Sample Design of the Commodity Flow Survey",Baruch,2012,2019,Jose Holguin-Veras,Transferability of Freight Trip Generation Models,"Holguín-Veras, J., I. Sánchez-Díaz, C. Lawson, M. Jaller, S. Campbell, H. S. Levinson and H. S. Shin (2013). ""Transferability of Freight Trip Generation Models."" Transport Research Record 2379: 1-8. http://dx.doi.org/10.3141/2379-01",JA,PB,Transport Research Record,2013,,2379,, 8-Jan
863,Completed,"Exploration of the Use of Freight Demand Models to Identify Outliers, Data Coding Errors, and Improve Sample Design of the Commodity Flow Survey",Baruch,2012,2019,Jose Holguin-Veras,Freight and Service Activity Generation Software,"Holguín-Veras, J., D. Ramírez-Ríos and J. Wojtowicz (2017). ""Freight and Service Activity Generation Software."" Posted: Retrieved 30 July 2017, from http://54.200.164.152/home",SW,PB,Rensselaer Polytechnic Institute,2017,,,,
863,Completed,"Exploration of the Use of Freight Demand Models to Identify Outliers, Data Coding Errors, and Improve Sample Design of the Commodity Flow Survey",Baruch,2012,2019,Jose Holguin-Veras,Use of Freight Production Functions to Identify Outliers in the Commodity Flow Survey Data,"Jose Holguin-Veras & Shama Campbell & Lokesh Kalahasthi, 2017. ""Use of Freight Production Functions to Identify Outliers in the Commodity Flow Survey Data,"" CES Technical Notes Series 17-08, Center for Economic Studies, U.S. Census Bureau.",TN,PB,Center for Economic Studies,2017,,,17-08,
863,Completed,"Exploration of the Use of Freight Demand Models to Identify Outliers, Data Coding Errors, and Improve Sample Design of the Commodity Flow Survey",Baruch,2012,2019,Jose Holguin-Veras,Large Urban Freight Traffic Generators: Opportunities for City Logistics Initiatives,"Jaller, M., X. Wang and J. Holguín-Veras (2015). ""Large Urban Freight Traffic Generators: Opportunities for City Logistics Initiatives."" Journal of Transportation and Land Use 8(1): 17. 10.5198/jtlu.2015.406",JA,PB,Journal of Transportation and Land Use,2015,,8,1,17-
863,Completed,"Exploration of the Use of Freight Demand Models to Identify Outliers, Data Coding Errors, and Improve Sample Design of the Commodity Flow Survey",Baruch,2012,2019,Jose Holguin-Veras,"Freight Generation, Freight Trip Generation, and Perils of Using Constant Trip Rates","Holguín-Veras, J., M. Jaller, L. Destro, X. Ban, C. Lawson and H. S. Levinson (2011). ""Freight Generation, Freight Trip Generation, and Perils of Using Constant Trip Rates."" Transportation Research Record: Journal of the Transportation Research Board 2224(1): 68-81.",JA,PB,Transportation Research Record: Journal of the Transportation Research Board,2011,,2224,1,68-81
863,Completed,"Exploration of the Use of Freight Demand Models to Identify Outliers, Data Coding Errors, and Improve Sample Design of the Commodity Flow Survey",Baruch,2012,2019,Jose Holguin-Veras,Estimated Generation of Freight Trips Based on Land Use,"Lawson, C., J. Holguín-Veras, I. Sánchez-Díaz, M. Jaller, S. Campbell and E. Powers (2012). ""Estimated Generation of Freight Trips Based on Land Use."" Transportation Research Record: Journal of the Transportation Research Board 2269: 65-72. 10.3141/2269-08 ",JA,PB,Transportation Research Record: Journal of the Transportation Research Board,2012,,2269,,65-72
863,Completed,"Exploration of the Use of Freight Demand Models to Identify Outliers, Data Coding Errors, and Improve Sample Design of the Commodity Flow Survey",Baruch,2012,2019,Jose Holguin-Veras,"Using Commodity Flow Survey Microdata and Other Establishment Data to Estimate the Generation of Freight, Freight Trips, and Service Trips: Guidebook","Holguín-Veras, Jose, Catherine Lawson, Cara Wang, Miguel Jaller, Carlos Gonzalez-Calderon, Shama Campbell, Lokesh Kalahashti, Jeffrey Wojtowicz, and Diana Ramirez. 2016. “Using Commodity Flow Survey Microdata and Other Establishment Data to Estimate the Generation of Freight, Freight Trips, and Service Trips: Guidebook.” National Academies Press. https://doi.org/10.17226/24602.",RE,PB,National Academies Press,2016,,,24602,
863,Completed,"Exploration of the Use of Freight Demand Models to Identify Outliers, Data Coding Errors, and Improve Sample Design of the Commodity Flow Survey",Baruch,2012,2019,Jose Holguin-Veras,Freight Generation and Freight Trip Generation Models,"Holguín-Veras, J., J. M, I. Sánchez-Díaz, S. Campbell and C. Lawson (2014). Freight Generation and Freight Trip Generation Models. In Modeling Freight Transport. L. Tavasszy and G. De Jong, eds., Elsevier.",BC,PB,Modeling Freight Transport,2014,,,,
863,Completed,"Exploration of the Use of Freight Demand Models to Identify Outliers, Data Coding Errors, and Improve Sample Design of the Commodity Flow Survey",Baruch,2012,2019,Jose Holguin-Veras,Freight mode choice: Results from a nationwide qualitative and quantitative research effort,"Holguín-Veras, José & Kalahasthi, Lokesh & Campbell, Shama & González-Calderón, Carlos A. & (Cara) Wang, Xiaokun, 2021. ""Freight mode choice: Results from a nationwide qualitative and quantitative research effort,"" Transportation Research Part A: Policy and Practice, Elsevier, vol. 143(C), pages 78-120.",JA,PB,Transportation Research Part A: Policy and Practice,2021,January,143(C),,78-120
863,Completed,"Exploration of the Use of Freight Demand Models to Identify Outliers, Data Coding Errors, and Improve Sample Design of the Commodity Flow Survey",Baruch,2012,2019,Jose Holguin-Veras,Freight and Service Parking Needs and the Role of Demand Management,"Campbell, S., J. Holguín-Veras, D. Ramirez-Rios, C. Gonzalez-Calderon, L. Kalahasthi and J. Wojtowicz (2018). ""Freight and Service Parking Needs and the Role of Demand Management."" European Transport Research Review 10(47): 1-13. https://doi.org/10.1186/s12544-018-0309-5",JA,PB,European Transport Research Review,2018,,10,47,13-Jan
863,Completed,"Exploration of the Use of Freight Demand Models to Identify Outliers, Data Coding Errors, and Improve Sample Design of the Commodity Flow Survey",Baruch,2012,2019,Jose Holguin-Veras,Innovative Freight Production Models Using the Commodity Flow Survey: Improving Accuracy and Timeliness for Planning with Available Data,"Holguin-Veras, Jose. 2017. “Innovative Freight Production Models Using the Commodity Flow Survey: Improving Accuracy and Timeliness for Planning with Available Data.” TR News 309: 14-19. [RDC]",JA,PB,TR News,2017,,309,,14-19
863,Completed,"Exploration of the Use of Freight Demand Models to Identify Outliers, Data Coding Errors, and Improve Sample Design of the Commodity Flow Survey",Baruch,2012,2019,Jose Holguin-Veras,Importance and Potential Applications of Freight and Service Activity Models,"Holguín-Veras, J., S. Campbell, C. Gonzalez-Calderon, D. Ramirez-Rios, L. Kalahasthi, F. Aros-Vera, M. Browne and I. Sanchez-Diaz (2018). Importance and Potential Applications of Freight and Service Activity Models. In City Logistics 1: New Opportunities and Challenges. E. Taniguchi and R. G. Thompson, eds., ISTE Ltd and John Wiley & Sons, Inc.: 45-63. ",BC,PB,City Logistics 1: New Opportunities and Challenges,2018,,,,45-63
863,Completed,"Exploration of the Use of Freight Demand Models to Identify Outliers, Data Coding Errors, and Improve Sample Design of the Commodity Flow Survey",Baruch,2012,2019,Jose Holguin-Veras,Freight Trip Generation and Land Use,"Holguín-Veras, J., M. Jaller, I. Sanchez-Díaz, J. M. Wojtowicz, S. Campbell, H. S. Levinson, C. T. Lawson, E. Powers and L. Tavasszy (2012). Freight Trip Generation and Land Use. Transportation Research Board. National Cooperative Highway Research Program / National Cooperative Freight Research Program NCHRP Report 739/NCFRP Report 19. Transportation Research Board of the National Academies. http://onlinepubs.trb.org/onlinepubs/nchrp/nchrp_rpt_739.pdf.  National Academies Press. https://doi.org/10.17226/23437",RE,PB,National Academies Press,2012,,,23437,
869,Completed,The Power of the Pill in Shaping U.S. Fertility and Childbearing Behavior,Michigan,2011,2016,Emily G Collins,Does Family Planning Increase Children's Opportunities? Evidence from the War on Poverty and the Early Years of Title X,"Bailey, Martha J., Olga Malkova, and Zoë M. McLaren. 2016. “Does Family Planning Increase Children’s Opportunities? Evidence from the War on Poverty and the Early Years of Title X.” Center for Economic Studies Discussion Paper 16-29. [RDC]",WP,PB,Center for Economic Studies,2016,,, 16-29,
870,Completed,Trade Flows at Narrow Geographic Detail and the Location of Manufacturing,Minnesota,2013,2018,Thomas J Holmes,"Imports, Heavy Goods, and Competition Away from the Coast","Singer, Ethan. 2016. “Imports, Heavy Goods, and Competition Away from the Coast.” University of Minnesota mimeo. [RDC]",MI,UP,University of Minnesota,2016,,,,
870,Completed,Trade Flows at Narrow Geographic Detail and the Location of Manufacturing,Minnesota,2013,2018,Thomas J Holmes,"Import Competition, the Value of Time, and Intermediation in Trade","Singer, Ethan. 2016. Import Competition, the Value of Time, and Intermediation in Trade. University of Minnesota Ph.D. Thesis, June, 2016.",DI,PB,University of Minnesota,2016,June,,,
871,Completed,Measuring the Impact of Trade on the U.S. Economy,Boston,2012,2017,J Bradford Jensen,Concording U.S. Harmonized System Categories Over Time,"Pierce, Justin R. and Peter K. Schott. “Concording U.S. Harmonized System Categories Over Time,” Journal of Official Statistics, 28(1):53-68 (March 2012)",JA,PB,Journal of Official Statistics,2012,,28, 1-Jan,53-68
871,Completed,Measuring the Impact of Trade on the U.S. Economy,Boston,2012,2017,J Bradford Jensen,Winners and Losers in International Trade: The Effects on U.S. Presidential Voting,"Jensen, J. Bradford, Dennis P. Quinn, and Stephen Weymouth. 2017. “Winners and Losers in International Trade: The Effects on U.S. Presidential Voting.” International Organization 7: 423-457. [RDC]",JA,PB,International Organization,2017,,7,,423-457
871,Completed,Measuring the Impact of Trade on the U.S. Economy,Boston,2012,2017,J Bradford Jensen,Evaluating Estimates of Materials Offshoring from U.S. Manufacturing,"Feenstra, Robert C., and J. Bradford Jensen. 2012. “Evaluating Estimates of Materials Offshoring from U.S. Manufacturing.” Economics Letters 117: 170-173. [RDC]",JA,PB,Economics Letters,2012,,117,,170-173
871,Completed,Measuring the Impact of Trade on the U.S. Economy,Boston,2012,2017,J Bradford Jensen,"Uncertainty, Risk Aversion and International Trade","Gervais, Antoine, “Uncertainty, Risk Aversion and International Trade,” Journal of International Economics, 2018, 115:145-158. [RDC]",JA,PB,Journal of International Economics,2018,,115,,145-158
871,Completed,Measuring the Impact of Trade on the U.S. Economy,Boston,2012,2017,J Bradford Jensen,The Tradability of Services: Geographic Concentration and Trade Costs,"Gervais, Antoine, and J. Bradford Jensen. 2013. “The Tradability of Services: Geographic Concentration and Trade Costs.” NBER Working Paper No. 19759. [RDC]",WP,PB,NBER,2013,,, 19759,
871,Completed,Measuring the Impact of Trade on the U.S. Economy,Boston,2012,2017,J Bradford Jensen,Product Quality and Firm Heterogeneity in International Trade,"Gervais, Antoine. 2015. “Product Quality and Firm Heterogeneity in International Trade.” Canadian Journal of Economics 48: 1152-1174. [RDC]",JA,PB,Canadian Journal of Economics,2015,,48,,1152-1174
871,Completed,Measuring the Impact of Trade on the U.S. Economy,Boston,2012,2017,J Bradford Jensen,Global Firms,"Bernard, Andrew B., J. Bradford Jensen, Stephen J. Redding, and Peter K. Schott. 2016. “Global Firms.” NBER Working Paper No. 22727. [RDC]",WP,PB,NBER,2016,,, 22727,
871,Completed,Measuring the Impact of Trade on the U.S. Economy,Boston,2012,2017,J Bradford Jensen,"Global Trade in Services: Fear, Facts, and Offshoring","Jensen, J. Bradford.  2011.  Global Trade in Services: Fear, Facts, and Offshoring. Peterson Institute for International Economics.",BK,PB,Peterson Institute for International Economics,2011,,,,
871,Completed,Measuring the Impact of Trade on the U.S. Economy,Boston,2012,2017,J Bradford Jensen,The Surprisingly Swift Decline of U.S. Manufacturing Employment,"Pierce, Justin R., and Peter K. Schott. 2013. “The Surprisingly Swift Decline of U.S. Manufacturing Employment.” Center for Economic Studies Discussion Paper 13-59. [RDC] ",WP,PB,Center for Economic Studies,2013,,, 13-59,
871,Completed,Measuring the Impact of Trade on the U.S. Economy,Boston,2012,2017,J Bradford Jensen,"The Influences of Foreign Direct Investments, Intrafirm Trading, and Currency Undervaluation on U.S. Firm Trade Disputes","Jensen, J. Bradford, Dennis P. Quinn, and Stephen Weymouth. 2014. “The Influences of Foreign Direct Investments, Intrafirm Trading, and Currency Undervaluation on U.S. Firm Trade Disputes.” Center for Economic Studies Discussion Paper 14-04. [RDC] ",WP,PB,Center for Economic Studies,2014,,, 14-04,
871,Completed,Measuring the Impact of Trade on the U.S. Economy,Boston,2012,2017,J Bradford Jensen,The Empirics of Firm Heterogeneity and International Trade,"Bernard, Andrew B., J. Bradford Jensen, Stephen J. Redding, and Peter K. Schott. 2012. “The Empirics of Firm Heterogeneity and International Trade.” Annual Review of Economics 4: 283-313. [RDC]",JA,PB,Annual Review of Economics,2012,,4,,283-313
